GCA_001766905.1	Acidobacteria bacterium RBG_13_68_16
GCA_002344145.1	Bacteroidetes bacterium UBA2359
GCA_002344075.1	Bacteroidetes bacterium UBA2364
GCA_002343305.1	Bacteroidetes bacterium UBA2397
GCA_002343705.1	Bacteroidetes bacterium UBA2406
GCA_002343655.1	Bacteroidetes bacterium UBA2412
GCA_002342065.1	Bacteroidetes bacterium UBA2475
GCA_002359315.1	Bacteroidetes bacterium UBA2664
GCA_002352025.1	Bacteroidetes bacterium UBA2795
GCA_002346225.1	Bacteroidetes bacterium UBA3022
GCA_002360485.1	Bacteroidetes bacterium UBA3363
GCA_002384205.1	Bacteroidetes bacterium UBA4009
GCA_002383785.1	Bacteroidetes bacterium UBA4032
GCA_002389785.1	Bacteroidetes bacterium UBA4408
GCA_002389765.1	Bacteroidetes bacterium UBA4414
GCA_002389745.1	Bacteroidetes bacterium UBA4415
GCA_002390745.1	Bacteroidetes bacterium UBA4416
GCA_002423665.1	Bacteroidetes bacterium UBA5543
GCA_002425155.1	Bacteroidetes bacterium UBA5586
GCA_002420145.1	Bacteroidetes bacterium UBA5697
GCA_002428905.1	Bacteroidetes bacterium UBA6063
GCA_002422315.1	Bacteroidetes bacterium UBA6161
GCA_002422865.1	Bacteroidetes bacterium UBA6183
GCA_002421685.1	Bacteroidetes bacterium UBA6221
GCA_002436505.1	Bacteroidetes bacterium UBA6491
GCA_002455375.1	Bacteroidetes bacterium UBA6661
GCA_002473275.1	Bacteroidetes bacterium UBA7236
GCA_002469915.1	Bacteroidetes bacterium UBA7368
GCA_002483345.1	Bacteroidetes bacterium UBA7662
GCA_002483105.1	Bacteroidetes bacterium UBA7674
GCA_002482815.1	Bacteroidetes bacterium UBA7688
GCA_002482725.1	Bacteroidetes bacterium UBA7692
GCA_002293105.1	Bacteroidetes bacterium UBA955
GCA_002292105.1	Bacteroidetes bacterium UBA987
GCA_002314115.1	Balneolaceae bacterium UBA1093
GCA_002308665.1	Balneolaceae bacterium UBA1275
GCA_002325345.1	Balneolaceae bacterium UBA1481
GCA_002325215.1	Balneolaceae bacterium UBA1486
GCA_002325205.1	Balneolaceae bacterium UBA1488
GCA_002323515.1	Balneolaceae bacterium UBA1514
GCA_002336585.1	Balneolaceae bacterium UBA1971
GCA_002341545.1	Balneolaceae bacterium UBA2500
GCA_002359295.1	Balneolaceae bacterium UBA2665
GCA_002359155.1	Balneolaceae bacterium UBA2670
GCA_002354795.1	Balneolaceae bacterium UBA2676
GCA_002354425.1	Balneolaceae bacterium UBA2695
GCA_002348545.1	Balneolaceae bacterium UBA2956
GCA_002348505.1	Balneolaceae bacterium UBA2959
GCA_002364165.1	Balneolaceae bacterium UBA3181
GCA_002364115.1	Balneolaceae bacterium UBA3184
GCA_002364085.1	Balneolaceae bacterium UBA3186
GCA_002363965.1	Balneolaceae bacterium UBA3193
GCA_002363785.1	Balneolaceae bacterium UBA3202
GCA_002375725.1	Balneolaceae bacterium UBA3590
GCA_002375645.1	Balneolaceae bacterium UBA3597
GCA_002376285.1	Balneolaceae bacterium UBA3598
GCA_002385005.1	Balneolaceae bacterium UBA3974
GCA_002384305.1	Balneolaceae bacterium UBA3998
GCA_002381405.1	Balneolaceae bacterium UBA4214
GCA_002388805.1	Balneolaceae bacterium UBA4499
GCA_002388535.1	Balneolaceae bacterium UBA4511
GCA_002388325.1	Balneolaceae bacterium UBA4522
GCA_002414985.1	Balneolaceae bacterium UBA5060
GCA_002414885.1	Balneolaceae bacterium UBA5064
GCA_002415805.1	Balneolaceae bacterium UBA5080
GCA_002414585.1	Balneolaceae bacterium UBA5089
GCA_002415745.1	Balneolaceae bacterium UBA5090
GCA_002415665.1	Balneolaceae bacterium UBA5097
GCA_002415565.1	Balneolaceae bacterium UBA5104
GCA_002419625.1	Balneolaceae bacterium UBA5722
GCA_002453215.1	Balneolaceae bacterium UBA6773
GCA_002480645.1	Balneolaceae bacterium UBA7797
GCA_002296305.1	Balneolaceae bacterium UBA813
GCA_002314965.1	Barnesiella viscericola
GCA_002381805.1	Bdellovibrio sp. UBA4095
GCA_002321895.1	Bdellovibrionaceae bacterium UBA1609
GCA_002345205.1	Bdellovibrionaceae bacterium UBA2316
GCA_002344785.1	Bdellovibrionaceae bacterium UBA2339
GCA_002344565.1	Bdellovibrionaceae bacterium UBA2351
GCA_002342225.1	Bdellovibrionaceae bacterium UBA2466
GCA_002359565.1	Bdellovibrionaceae bacterium UBA2651
GCA_002360865.1	Bdellovibrionaceae bacterium UBA3342
GCA_002360585.1	Bdellovibrionaceae bacterium UBA3359
GCA_002378105.1	Bdellovibrionaceae bacterium UBA3471
GCA_002376845.1	Bdellovibrionaceae bacterium UBA3535
GCA_002376795.1	Bdellovibrionaceae bacterium UBA3536
GCA_002396665.1	Bdellovibrionaceae bacterium UBA5009
GCA_002436415.1	Bdellovibrionaceae bacterium UBA6502
GCA_002434995.1	Bdellovibrionaceae bacterium UBA6518
GCA_002434625.1	Bdellovibrionaceae bacterium UBA6543
GCA_002453155.1	Bdellovibrionaceae bacterium UBA6776
GCA_002299055.1	Bdellovibrionaceae bacterium UBA680
GCA_002480705.1	Bdellovibrionaceae bacterium UBA7794
GCA_002500395.1	Bdellovibrionaceae bacterium UBA7827
GCA_002296845.1	Bdellovibrionaceae bacterium UBA818
GCA_002296085.1	Bdellovibrionaceae bacterium UBA835
GCA_002295565.1	Bdellovibrionaceae bacterium UBA840
GCA_002337055.1	Betaproteobacteria bacterium UBA1934
GCA_002345845.1	Betaproteobacteria bacterium UBA2293
GCA_002340095.1	Betaproteobacteria bacterium UBA2592
GCA_002367635.1	Betaproteobacteria bacterium UBA3031
GCA_002365775.1	Betaproteobacteria bacterium UBA3119
GCA_002383745.1	Betaproteobacteria bacterium UBA4031
GCA_002412495.1	Betaproteobacteria bacterium UBA5216
GCA_002425245.1	Betaproteobacteria bacterium UBA5582
GCA_002451175.1	Betaproteobacteria bacterium UBA6904
GCA_002451065.1	Betaproteobacteria bacterium UBA6910
GCA_002470165.1	Betaproteobacteria bacterium UBA7395
GCA_002293615.1	Betaproteobacteria bacterium UBA931
GCA_002293385.1	Betaproteobacteria bacterium UBA942
GCA_002353815.1	Bifidobacteriaceae bacterium UBA2724
GCA_002331865.1	Bifidobacterium adolescentis
GCA_002314335.1	Bifidobacterium gallinarum
GCA_002331305.1	Bifidobacterium longum
GCA_002311215.1	Bifidobacterium pseudolongum
GCA_002313695.1	Bifidobacterium sp. UBA1086
GCA_002313975.1	Bifidobacterium sp. UBA1109
GCA_002321405.1	Bifidobacterium sp. UBA1623
GCA_002394995.1	Bifidobacterium sp. UBA4282
GCA_002405975.1	Bifidobacterium sp. UBA4633
GCA_002405085.1	Bifidobacterium sp. UBA4679
GCA_002438935.1	Bifidobacterium sp. UBA6343
GCA_002437525.1	Bifidobacterium sp. UBA6396
GCA_002437345.1	Bifidobacterium sp. UBA6425
GCA_002438425.1	Bifidobacterium sp. UBA6444
GCA_002436925.1	Bifidobacterium sp. UBA6460
GCA_002435485.1	Bifidobacterium sp. UBA6481
GCA_002451975.1	Bifidobacterium sp. UBA6835
GCA_002451915.1	Bifidobacterium sp. UBA6839
GCA_002451655.1	Bifidobacterium sp. UBA6860
GCA_002451535.1	Bifidobacterium sp. UBA6869
GCA_002451435.1	Bifidobacterium sp. UBA6881
GCA_002449055.1	Bifidobacterium sp. UBA6889
GCA_002298645.1	Bifidobacterium sp. UBA741
GCA_002298605.1	Bifidobacterium sp. UBA744
GCA_002479115.1	Bifidobacterium sp. UBA7556
GCA_002478985.1	Bifidobacterium sp. UBA7585
GCA_002501325.1	Bifidobacterium sp. UBA7866
GCA_002296735.1	Bifidobacterium sp. UBA787
GCA_002483045.1	Blastomonas sp. UBA7677
GCA_002348945.1	Blautia sp. UBA2945
GCA_002341725.1	Bradyrhizobium sp. UBA2491
GCA_002376405.1	Brevibacillus borstelensis
GCA_002419105.1	Brevibacillus laterosporus
GCA_002339175.1	Brevibacterium casei
GCA_002476965.1	Brevibacterium casei
GCA_002359955.1	Brevibacterium sp. UBA2624
GCA_002479565.1	Brevibacterium sp. UBA7493
GCA_002473185.1	Brevundimonas naejangsanensis
GCA_002482305.1	Brevundimonas naejangsanensis
GCA_002482265.1	Brevundimonas naejangsanensis
GCA_002363355.1	Brevundimonas naejangsanensis
GCA_002362815.1	Brevundimonas naejangsanensis
GCA_002376705.1	Brevundimonas naejangsanensis
GCA_002377935.1	Brevundimonas naejangsanensis
GCA_002403865.1	Brevundimonas naejangsanensis
GCA_002354315.1	Brevundimonas naejangsanensis
GCA_002325515.1	Brevundimonas sp. UBA1471
GCA_002343425.1	Brevundimonas sp. UBA2388
GCA_002343105.1	Brevundimonas sp. UBA2416
GCA_002341585.1	Brevundimonas sp. UBA2497
GCA_002341485.1	Brevundimonas sp. UBA2503
GCA_002387245.1	Brevundimonas sp. UBA4553
GCA_002386585.1	Brevundimonas sp. UBA4609
GCA_002426005.1	Brevundimonas sp. UBA5539
GCA_002419815.1	Brevundimonas sp. UBA5713
GCA_002419705.1	Brevundimonas sp. UBA5718
GCA_002432125.1	Brevundimonas sp. UBA5866
GCA_002430835.1	Brevundimonas sp. UBA5936
GCA_002434565.1	Brevundimonas sp. UBA6547
GCA_002434505.1	Brevundimonas sp. UBA6550
GCA_002479495.1	Brevundimonas sp. UBA7506
GCA_002478355.1	Brevundimonas sp. UBA7507
GCA_002479325.1	Brevundimonas sp. UBA7534
GCA_002484265.1	Brevundimonas sp. UBA7616
GCA_002483865.1	Brevundimonas sp. UBA7635
GCA_002483305.1	Brevundimonas sp. UBA7664
GCA_002500885.1	Brevundimonas sp. UBA7838
GCA_002294365.1	Brevundimonas sp. UBA875
GCA_002292165.1	Brevundimonas sp. UBA986
GCA_002292005.1	Brevundimonas sp. UBA992
GCA_002359875.1	Brucellaceae bacterium UBA2630
GCA_002454055.1	Brucellaceae bacterium UBA6728
GCA_002453855.1	Brucellaceae bacterium UBA6738
GCA_002453635.1	Brucellaceae bacterium UBA6749
GCA_002298235.1	Brucellaceae bacterium UBA688
GCA_002476875.1	Brucellaceae bacterium UBA7531
GCA_002339015.1	Burkholderiales bacterium UBA1834
GCA_002347345.1	Burkholderiales bacterium UBA2238
GCA_002342365.1	Burkholderiales bacterium UBA2459
GCA_002342295.1	Burkholderiales bacterium UBA2463
GCA_002342145.1	Burkholderiales bacterium UBA2470
GCA_002359985.1	Burkholderiales bacterium UBA2643
GCA_002359635.1	Burkholderiales bacterium UBA2647
GCA_002359615.1	Burkholderiales bacterium UBA2648
GCA_002366875.1	Burkholderiales bacterium UBA3064
GCA_002380275.1	Burkholderiales bacterium UBA4200
GCA_002386465.1	Burkholderiales bacterium UBA4615
GCA_002405475.1	Burkholderiales bacterium UBA4657
GCA_002428895.1	Burkholderiales bacterium UBA6064
GCA_002470265.1	Burkholderiales bacterium UBA7377
GCA_002293155.1	Burkholderiales bacterium UBA954
GCA_002321695.1	Buttiauxella sp. UBA1641
GCA_002320175.1	Butyricimonas virosa
GCA_002372465.1	Butyrivibrio sp. UBA3740
GCA_002368745.1	Butyrivibrio sp. UBA3797
GCA_002327385.1	Caldiserica bacterium UBA2182
GCA_002403335.1	Caldiserica bacterium UBA4770
GCA_002402295.1	Caldiserica bacterium UBA4822
GCA_002428295.1	Caldiserica bacterium UBA6126
GCA_002299965.1	Caldiserica bacterium UBA646
GCA_002506515.1	Caldivirga sp. UBA161
GCA_002338965.1	Campylobacter jejuni
GCA_002317305.1	Campylobacter sp. UBA1713
GCA_002352945.1	Campylobacteraceae bacterium UBA1877
GCA_002425405.1	Candidatus Accumulibacter phosphatis
GCA_002433845.1	Candidatus Accumulibacter phosphatis
GCA_002352265.1	Candidatus Accumulibacter phosphatis
GCA_002345025.1	Candidatus Accumulibacter phosphatis
GCA_002345285.1	Candidatus Accumulibacter phosphatis
GCA_002455435.1	Candidatus Accumulibacter phosphatis
GCA_002304785.1	Candidatus Accumulibacter sp. UBA704
GCA_002316315.1	Candidatus Aminicenantes bacterium UBA1061
GCA_002335385.1	Candidatus Aminicenantes bacterium UBA2190
GCA_002328685.1	Candidatus Aminicenantes bacterium UBA2191
GCA_002327965.1	Candidatus Aminicenantes bacterium UBA2199
GCA_002383325.1	Candidatus Aminicenantes bacterium UBA4085
GCA_002402325.1	Candidatus Aminicenantes bacterium UBA4820
GCA_002436105.1	Candidatus Aminicenantes bacterium UBA6072
GCA_002441005.1	Candidatus Aminicenantes bacterium UBA6228
GCA_002299555.1	Candidatus Aminicenantes bacterium UBA647
GCA_002294665.1	Candidatus Aminicenantes bacterium UBA876
GCA_002380595.1	Candidatus Atelocyanobacterium thalassa UBA4158
GCA_002385475.1	Candidatus Atribacteria bacterium UBA3950
GCA_002383355.1	Candidatus Atribacteria bacterium UBA4082
GCA_002418655.1	Candidatus Atribacteria bacterium UBA5772
GCA_002441285.1	Candidatus Atribacteria bacterium UBA6251
GCA_002452835.1	Candidatus Atribacteria bacterium UBA6794
GCA_002495485.1	Candidatus Bathyarchaeota archaeon UBA185
GCA_002507245.1	Candidatus Bathyarchaeota archaeon UBA233
GCA_002509245.1	Candidatus Bathyarchaeota archaeon UBA589
GCA_002305395.1	Candidatus Berkelbacteria bacterium UBA1384
GCA_002347045.1	Candidatus Collierbacteria bacterium UBA2277
GCA_002412665.1	Candidatus Collierbacteria bacterium UBA5208
GCA_002311855.1	Candidatus Dadabacteria bacterium UBA1144
GCA_002352485.1	Candidatus Dadabacteria bacterium UBA2774
GCA_002441565.1	Candidatus Dependentiae bacterium UBA6230
GCA_002499505.1	Candidatus Diapherotrites archaeon UBA493
GCA_002335495.1	Candidatus Dojkabacteria bacterium UBA2022
GCA_002328805.1	Candidatus Dojkabacteria bacterium UBA2177
GCA_002328465.1	Candidatus Dojkabacteria bacterium UBA2222
GCA_002347605.1	Candidatus Dojkabacteria bacterium UBA2259
GCA_002347525.1	Candidatus Dojkabacteria bacterium UBA2278
GCA_002366615.1	Candidatus Dojkabacteria bacterium UBA3081
GCA_002381925.1	Candidatus Dojkabacteria bacterium UBA4069
GCA_002403195.1	Candidatus Dojkabacteria bacterium UBA4776
GCA_002402455.1	Candidatus Dojkabacteria bacterium UBA4813
GCA_002412645.1	Candidatus Dojkabacteria bacterium UBA5209
GCA_002412005.1	Candidatus Dojkabacteria bacterium UBA5223
GCA_002409215.1	Candidatus Dojkabacteria bacterium UBA5232
GCA_002419125.1	Candidatus Dojkabacteria bacterium UBA5749
GCA_002471325.1	Candidatus Endolissoclinum sp. UBA7326
GCA_002469795.1	Candidatus Endolissoclinum sp. UBA7380
GCA_002306385.1	Candidatus Falkowbacteria bacterium UBA1359
GCA_002344425.1	Candidatus Falkowbacteria bacterium UBA2355
GCA_002343995.1	Candidatus Falkowbacteria bacterium UBA2372
GCA_002433965.1	Candidatus Falkowbacteria bacterium UBA6576
GCA_002433955.1	Candidatus Falkowbacteria bacterium UBA6578
GCA_002293855.1	Candidatus Falkowbacteria bacterium UBA917
GCA_002293885.1	Candidatus Falkowbacteria bacterium UBA919
GCA_002344045.1	Candidatus Gottesmanbacteria bacterium UBA2370
GCA_002343365.1	Candidatus Gottesmanbacteria bacterium UBA2393
GCA_002343605.1	Candidatus Gottesmanbacteria bacterium UBA2417
GCA_002348835.1	Candidatus Gottesmanbacteria bacterium UBA2953
GCA_002430725.1	Candidatus Gottesmanbacteria bacterium UBA5942
GCA_002430675.1	Candidatus Gottesmanbacteria bacterium UBA5943
GCA_002433945.1	Candidatus Gottesmanbacteria bacterium UBA6577
GCA_002433895.1	Candidatus Gottesmanbacteria bacterium UBA6580
GCA_002433875.1	Candidatus Gottesmanbacteria bacterium UBA6581
GCA_002293715.1	Candidatus Gottesmanbacteria bacterium UBA927
GCA_002348185.1	Candidatus Hydrogenedentes bacterium UBA2224
GCA_002422525.1	Candidatus Hydrogenedentes bacterium UBA6118
GCA_002418245.1	Candidatus Kuenenia stuttgartiensis
GCA_002322575.1	Candidatus Magasanikbacteria bacterium UBA1557
GCA_002322435.1	Candidatus Magasanikbacteria bacterium UBA1566
GCA_002293825.1	Candidatus Magasanikbacteria bacterium UBA922
GCA_002311975.1	Candidatus Marinimicrobia bacterium UBA1134
GCA_002311395.1	Candidatus Marinimicrobia bacterium UBA1139
GCA_002311275.1	Candidatus Marinimicrobia bacterium UBA1150
GCA_002321855.1	Candidatus Marinimicrobia bacterium UBA1611
GCA_002329125.1	Candidatus Marinimicrobia bacterium UBA2125
GCA_002329145.1	Candidatus Marinimicrobia bacterium UBA2126
GCA_002329065.1	Candidatus Marinimicrobia bacterium UBA2128
GCA_002329045.1	Candidatus Marinimicrobia bacterium UBA2129
GCA_002327705.1	Candidatus Marinimicrobia bacterium UBA2134
GCA_002328285.1	Candidatus Marinimicrobia bacterium UBA2146
GCA_002328905.1	Candidatus Marinimicrobia bacterium UBA2149
GCA_002328325.1	Candidatus Marinimicrobia bacterium UBA2150
GCA_002328255.1	Candidatus Marinimicrobia bacterium UBA2151
GCA_002328235.1	Candidatus Marinimicrobia bacterium UBA2152
GCA_002328885.1	Candidatus Marinimicrobia bacterium UBA2153
GCA_002327805.1	Candidatus Marinimicrobia bacterium UBA2216
GCA_002347855.1	Candidatus Marinimicrobia bacterium UBA2242
GCA_002348725.1	Candidatus Marinimicrobia bacterium UBA2980
GCA_002346675.1	Candidatus Marinimicrobia bacterium UBA2986
GCA_002346965.1	Candidatus Marinimicrobia bacterium UBA2997
GCA_002347005.1	Candidatus Marinimicrobia bacterium UBA3000
GCA_002365365.1	Candidatus Marinimicrobia bacterium UBA3122
GCA_002403015.1	Candidatus Marinimicrobia bacterium UBA4786
GCA_002420645.1	Candidatus Marinimicrobia bacterium UBA5675
GCA_002420505.1	Candidatus Marinimicrobia bacterium UBA5677
GCA_002420565.1	Candidatus Marinimicrobia bacterium UBA5679
GCA_002420465.1	Candidatus Marinimicrobia bacterium UBA5683
GCA_002434865.1	Candidatus Marinimicrobia bacterium UBA6527
GCA_002436235.1	Candidatus Marinimicrobia bacterium UBA6528
GCA_002434835.1	Candidatus Marinimicrobia bacterium UBA6529
GCA_002434825.1	Candidatus Marinimicrobia bacterium UBA6530
GCA_002436185.1	Candidatus Marinimicrobia bacterium UBA6531
GCA_002433225.1	Candidatus Marinimicrobia bacterium UBA6613
GCA_002455835.1	Candidatus Marinimicrobia bacterium UBA6630
GCA_002452555.1	Candidatus Marinimicrobia bacterium UBA6817
GCA_002448845.1	Candidatus Marinimicrobia bacterium UBA6924
GCA_002448795.1	Candidatus Marinimicrobia bacterium UBA6931
GCA_002448755.1	Candidatus Marinimicrobia bacterium UBA6936
GCA_002450675.1	Candidatus Marinimicrobia bacterium UBA6939
GCA_002450535.1	Candidatus Marinimicrobia bacterium UBA6947
GCA_002471885.1	Candidatus Marinimicrobia bacterium UBA7299
GCA_002471865.1	Candidatus Marinimicrobia bacterium UBA7300
GCA_002471845.1	Candidatus Marinimicrobia bacterium UBA7301
GCA_002471805.1	Candidatus Marinimicrobia bacterium UBA7303
GCA_002471705.1	Candidatus Marinimicrobia bacterium UBA7308
GCA_002501165.1	Candidatus Marinimicrobia bacterium UBA7882
GCA_002503545.1	Candidatus Methanomethylophilus sp. UBA78
GCA_002496325.1	Candidatus Methanoperedens sp. UBA453
GCA_002503145.1	Candidatus Micrarchaeota archaeon UBA267
GCA_002503225.1	Candidatus Micrarchaeota archaeon UBA448
GCA_002505655.1	Candidatus Micrarchaeota archaeon UBA510
GCA_002498635.1	Candidatus Micrarchaeota archaeon UBA514
GCA_002501775.1	Candidatus Micrarchaeota archaeon UBA523
GCA_002499095.1	Candidatus Micrarchaeota archaeon UBA524
GCA_002502725.1	Candidatus Micrarchaeota archaeon UBA581
GCA_002505145.1	Candidatus Micrarchaeota archaeon UBA615
GCA_002505035.1	Candidatus Micrarchaeota archaeon UBA93
GCA_002499405.1	Candidatus Micrarchaeota archaeon UBA95
GCA_002499375.1	Candidatus Micrarchaeota archaeon UBA96
GCA_002507385.1	Candidatus Micrarchaeota archaeon UBA97
GCA_002473005.1	Candidatus Microthrix parvicella
GCA_002414815.1	Candidatus Microthrix parvicella
GCA_002381105.1	Candidatus Microthrix parvicella
GCA_002381065.1	Candidatus Microthrix parvicella
GCA_002291595.1	Candidatus Microthrix sp. UBA1013
GCA_002306935.1	Candidatus Microthrix sp. UBA1322
GCA_002306895.1	Candidatus Microthrix sp. UBA1323
GCA_002306795.1	Candidatus Microthrix sp. UBA1329
GCA_002323415.1	Candidatus Microthrix sp. UBA1522
GCA_002321535.1	Candidatus Microthrix sp. UBA1616
GCA_002321515.1	Candidatus Microthrix sp. UBA1617
GCA_002320475.1	Candidatus Microthrix sp. UBA1665
GCA_002320315.1	Candidatus Microthrix sp. UBA1676
GCA_002320305.1	Candidatus Microthrix sp. UBA1677
GCA_002335965.1	Candidatus Microthrix sp. UBA1984
GCA_002331465.1	Candidatus Microthrix sp. UBA2110
GCA_002331065.1	Candidatus Microthrix sp. UBA2111
GCA_002329105.1	Candidatus Microthrix sp. UBA2127
GCA_002329075.1	Candidatus Microthrix sp. UBA2131
GCA_002327605.1	Candidatus Microthrix sp. UBA2155
GCA_002341185.1	Candidatus Microthrix sp. UBA2517
GCA_002340105.1	Candidatus Microthrix sp. UBA2587
GCA_002359785.1	Candidatus Microthrix sp. UBA2634
GCA_002360055.1	Candidatus Microthrix sp. UBA2635
GCA_002348455.1	Candidatus Microthrix sp. UBA2961
GCA_002348705.1	Candidatus Microthrix sp. UBA2974
GCA_002346745.1	Candidatus Microthrix sp. UBA2983
GCA_002365325.1	Candidatus Microthrix sp. UBA3125
GCA_002364905.1	Candidatus Microthrix sp. UBA3165
GCA_002364415.1	Candidatus Microthrix sp. UBA3166
GCA_002377725.1	Candidatus Microthrix sp. UBA3492
GCA_002377685.1	Candidatus Microthrix sp. UBA3493
GCA_002377455.1	Candidatus Microthrix sp. UBA3506
GCA_002377425.1	Candidatus Microthrix sp. UBA3507
GCA_002377405.1	Candidatus Microthrix sp. UBA3508
GCA_002377115.1	Candidatus Microthrix sp. UBA3522
GCA_002380725.1	Candidatus Microthrix sp. UBA4143
GCA_002380665.1	Candidatus Microthrix sp. UBA4144
GCA_002380145.1	Candidatus Microthrix sp. UBA4147
GCA_002388005.1	Candidatus Microthrix sp. UBA4542
GCA_002403895.1	Candidatus Microthrix sp. UBA4742
GCA_002420625.1	Candidatus Microthrix sp. UBA5676
GCA_002420485.1	Candidatus Microthrix sp. UBA5678
GCA_002435025.1	Candidatus Microthrix sp. UBA6517
GCA_002434945.1	Candidatus Microthrix sp. UBA6521
GCA_002434645.1	Candidatus Microthrix sp. UBA6542
GCA_002433135.1	Candidatus Microthrix sp. UBA6618
GCA_002299185.1	Candidatus Microthrix sp. UBA670
GCA_002299135.1	Candidatus Microthrix sp. UBA672
GCA_002448835.1	Candidatus Microthrix sp. UBA6925
GCA_002448715.1	Candidatus Microthrix sp. UBA6944
GCA_002448675.1	Candidatus Microthrix sp. UBA6948
