genome_name	new_name	taxonomy
GCA_002341665.1	bacteria12590	Pseudomonadaceae bacterium UBA2494
GCA_002341685.1	bacteria12591	Alteromonas sp. UBA2493
GCA_002341705.1	bacteria12592	Acinetobacter baumannii
GCA_002341725.1	bacteria12593	Bradyrhizobium sp. UBA2491
GCA_002341735.1	bacteria12594	Pseudomonas stutzeri
GCA_002341755.1	bacteria12595	Actinobacteria bacterium UBA2519
GCA_002341785.1	bacteria12596	Acinetobacter baumannii
GCA_002341805.1	bacteria12597	Aquificaceae bacterium UBA2488
GCA_002341815.1	bacteria12598	Thiobacillus sp. UBA2487
GCA_002341825.1	bacteria12599	Acidithiobacillus sp. UBA2486
GCA_002341865.1	bacteria12600	Clostridium sp. UBA2485
GCA_002341885.1	bacteria12601	Acinetobacter pittii
GCA_002341905.1	bacteria12602	Leclercia adecarboxylata
GCA_002341915.1	bacteria12603	Leclercia adecarboxylata
GCA_002341925.1	bacteria12604	Pseudomonas stutzeri
GCA_002341965.1	bacteria12605	Sphingobacterium sp. UBA2480
GCA_002341985.1	bacteria12606	Leclercia sp. UBA2479
GCA_002341995.1	bacteria12607	Acinetobacter pittii
GCA_002342025.1	bacteria12608	Moraxellaceae bacterium UBA2477
GCA_002342035.1	bacteria12609	Asticcacaulis sp. UBA2476
GCA_002342065.1	bacteria12610	Bacteroidetes bacterium UBA2475
GCA_002342085.1	bacteria12611	Kurthia sp. UBA2474
GCA_002342105.1	bacteria12612	Pseudomonas stutzeri
GCA_002342125.1	bacteria12613	Ochrobactrum intermedium
GCA_002342145.1	bacteria12614	Burkholderiales bacterium UBA2470
GCA_002342165.1	bacteria12615	Hylemonella sp. UBA2468
GCA_002342175.1	bacteria12616	Legionellales bacterium UBA2469
GCA_002342205.1	bacteria12617	Chitinophagaceae bacterium UBA2467
GCA_002342225.1	bacteria12618	Bdellovibrionaceae bacterium UBA2466
GCA_002342245.1	bacteria12619	Polynucleobacter sp. UBA2464
GCA_002342255.1	bacteria12620	Micrococcales bacterium UBA2465
GCA_002342285.1	bacteria12621	Proteobacteria bacterium UBA2462
GCA_002342295.1	bacteria12622	Burkholderiales bacterium UBA2463
GCA_002342325.1	bacteria12623	Rickettsiales bacterium UBA2461
GCA_002342345.1	bacteria12624	Verrucomicrobia bacterium UBA2460
GCA_002342365.1	bacteria12625	Burkholderiales bacterium UBA2459
GCA_002342385.1	bacteria12626	Prevotellaceae bacterium UBA2458
GCA_002342405.1	bacteria12627	Prevotella sp. UBA2457
GCA_002342415.1	bacteria12628	Prevotella sp. UBA2456
GCA_002342425.1	bacteria12629	Prevotella sp. UBA2455
GCA_002342465.1	bacteria12630	Bacteroidales bacterium UBA2454
GCA_002342485.1	bacteria12631	Prevotella sp. UBA2452
GCA_002342505.1	bacteria12632	Acidaminococcaceae bacterium UBA2453
GCA_002342515.1	bacteria12633	Prevotellaceae bacterium UBA2451
GCA_002342545.1	bacteria12634	Bacillales bacterium UBA2450
GCA_002342555.1	bacteria12635	Fibrobacter sp. UBA2449
GCA_002342585.1	bacteria12636	Prevotellaceae bacterium UBA2448
GCA_002342595.1	bacteria12637	Prevotella sp. UBA2447
GCA_002342625.1	bacteria12638	Prevotella sp. UBA2445
GCA_002342645.1	bacteria12639	Prevotella sp. UBA2446
GCA_002342665.1	bacteria12640	Prevotella sp. UBA2444
GCA_002342685.1	bacteria12641	Vibrio sp. UBA2441
GCA_002342705.1	bacteria12642	Oblitimonas sp. UBA2439
GCA_002342715.1	bacteria12643	Arcobacter sp. UBA2438
GCA_002342735.1	bacteria12644	Vibrio sp. UBA2437
GCA_002342765.1	bacteria12645	Clostridiales bacterium UBA2436
GCA_002342785.1	bacteria12646	Fusobacteriaceae bacterium UBA2433
GCA_002342795.1	bacteria12647	Arcobacter sp. UBA2434
GCA_002342805.1	bacteria12648	Clostridiales bacterium UBA2432
GCA_002342845.1	bacteria12649	Arcobacter sp. UBA2443
GCA_002342865.1	bacteria12650	Oblitimonas sp. UBA2442
GCA_002342875.1	bacteria12651	Epsilonproteobacteria bacterium UBA2440
GCA_002342905.1	bacteria12652	Oblitimonas sp. UBA2435
GCA_002342925.1	bacteria12653	Pseudomonas sp. UBA2522
GCA_002342945.1	bacteria12654	Saprospiraceae bacterium UBA2425
GCA_002342955.1	bacteria12655	Flammeovirgaceae bacterium UBA2427
GCA_002342985.1	bacteria12656	Flavobacteriales bacterium UBA2426
GCA_002342995.1	bacteria12657	Arcobacter sp. UBA2431
GCA_002343025.1	bacteria12658	Chthonomonas sp. UBA2424
GCA_002343035.1	bacteria12659	Flavobacteriales bacterium UBA2423
GCA_002343065.1	bacteria12660	Opitutaceae bacterium UBA2422
GCA_002343075.1	bacteria12661	Phycisphaerales bacterium UBA2421
GCA_002343105.1	bacteria12662	Brevundimonas sp. UBA2416
GCA_002343115.1	bacteria12663	Chitinophagaceae bacterium UBA2419
GCA_002343145.1	bacteria12664	Proteobacteria bacterium UBA2411
GCA_002343155.1	bacteria12665	Saprospiraceae bacterium UBA2415
GCA_002343185.1	bacteria12666	Deltaproteobacteria bacterium UBA2409
GCA_002343205.1	bacteria12667	Ignavibacteria bacterium UBA2408
GCA_002343225.1	bacteria12668	Proteobacteria bacterium UBA2404
GCA_002343245.1	bacteria12669	Ignavibacteria bacterium UBA2403
GCA_002343265.1	bacteria12670	Micavibrio sp. UBA2400
GCA_002343285.1	bacteria12671	Chthonomonas sp. UBA2399
GCA_002343305.1	bacteria12672	Bacteroidetes bacterium UBA2397
GCA_002343325.1	bacteria12673	Phycisphaerales bacterium UBA2396
GCA_002343335.1	bacteria12674	Bacteriovoracaceae bacterium UBA2394
GCA_002343365.1	bacteria12675	Candidatus Gottesmanbacteria bacterium UBA2393
GCA_002343385.1	bacteria12676	Candidatus Saccharibacteria bacterium UBA2390
GCA_002343395.1	bacteria12677	Hyphomonadaceae bacterium UBA2389
GCA_002343425.1	bacteria12678	Brevundimonas sp. UBA2388
GCA_002343445.1	bacteria12679	Chthonomonas sp. UBA2387
GCA_002343455.1	bacteria12680	Deltaproteobacteria bacterium UBA2385
GCA_002343485.1	bacteria12681	Proteobacteria bacterium UBA2383
GCA_002343505.1	bacteria12682	Verrucomicrobiaceae bacterium UBA2429
GCA_002343515.1	bacteria12683	Oblitimonas sp. UBA2430
GCA_002343545.1	bacteria12684	Bacteriovoracaceae bacterium UBA2428
GCA_002343565.1	bacteria12685	Candidatus Saccharibacteria bacterium UBA2420
GCA_002343575.1	bacteria12686	Ignavibacteria bacterium UBA2418
GCA_002343605.1	bacteria12687	Candidatus Gottesmanbacteria bacterium UBA2417
GCA_002343625.1	bacteria12688	Anaerolineales bacterium UBA2414
GCA_002343645.1	bacteria12689	Candidatus Saccharibacteria bacterium UBA2413
GCA_002343655.1	bacteria12690	Bacteroidetes bacterium UBA2412
GCA_002343685.1	bacteria12691	Thiobacillus denitrificans
GCA_002343705.1	bacteria12692	Bacteroidetes bacterium UBA2406
GCA_002343715.1	bacteria12693	Phycisphaerales bacterium UBA2402
GCA_002343745.1	bacteria12694	Saprospiraceae bacterium UBA2401
GCA_002343765.1	bacteria12695	Saprospiraceae bacterium UBA2398
GCA_002343775.1	bacteria12696	Anaerolineales bacterium UBA2395
GCA_002343805.1	bacteria12697	Planctomycetes bacterium UBA2392
GCA_002343825.1	bacteria12698	Chthonomonas sp. UBA2391
GCA_002343835.1	bacteria12699	Saprospiraceae bacterium UBA2405
GCA_002343845.1	bacteria12700	Planctomycetes bacterium UBA2386
GCA_002343885.1	bacteria12701	Flammeovirgaceae bacterium UBA2384
GCA_002343905.1	bacteria12702	Flavobacteriales bacterium UBA2382
GCA_002343965.1	bacteria12703	Patescibacteria group bacterium UBA2380
GCA_002343985.1	bacteria12704	Chitinophagaceae bacterium UBA2375
GCA_002343995.1	bacteria12705	Candidatus Falkowbacteria bacterium UBA2372
GCA_002344005.1	bacteria12706	Ignavibacteria bacterium UBA2373
GCA_002344045.1	bacteria12707	Candidatus Gottesmanbacteria bacterium UBA2370
GCA_002344055.1	bacteria12708	Sphingomonadales bacterium UBA2369
GCA_002344065.1	bacteria12709	Flammeovirgaceae bacterium UBA2366
GCA_002344075.1	bacteria12710	Bacteroidetes bacterium UBA2364
GCA_002344125.1	bacteria12711	Ignavibacteria bacterium UBA2360
GCA_002344135.1	bacteria12712	Chthonomonas sp. UBA2362
GCA_002344145.1	bacteria12713	Bacteroidetes bacterium UBA2359
GCA_002344155.1	bacteria12714	Saprospiraceae bacterium UBA2358
GCA_002344205.1	bacteria12715	Opitutaceae bacterium UBA2377
GCA_002344215.1	bacteria12716	Akkermansiaceae bacterium UBA2381
GCA_002344225.1	bacteria12717	Anaerolineales bacterium UBA2378
GCA_002344235.1	bacteria12718	Saprospiraceae bacterium UBA2379
GCA_002344285.1	bacteria12719	Myxococcales bacterium UBA2376
GCA_002344295.1	bacteria12720	Anaerolineales bacterium UBA2374
GCA_002344305.1	bacteria12721	Competibacteraceae bacterium UBA2368
GCA_002344345.1	bacteria12722	Saprospiraceae bacterium UBA2365
GCA_002344355.1	bacteria12723	Proteobacteria bacterium UBA2363
GCA_002344365.1	bacteria12724	Deltaproteobacteria bacterium UBA2361
GCA_002344405.1	bacteria12725	Rhodocyclaceae bacterium UBA2357
GCA_002344415.1	bacteria12726	Anaerolineales bacterium UBA2356
GCA_002344425.1	bacteria12727	Candidatus Falkowbacteria bacterium UBA2355
GCA_002344465.1	bacteria12728	Ignavibacteria bacterium UBA2353
GCA_002344475.1	bacteria12729	Chthonomonas sp. UBA2354
GCA_002344485.1	bacteria12730	Flammeovirgaceae bacterium UBA2352
GCA_002344525.1	bacteria12731	Akkermansiaceae bacterium UBA2367
GCA_002344545.1	bacteria12732	Ignavibacteria bacterium UBA2350
GCA_002344555.1	bacteria12733	Saprospiraceae bacterium UBA2349
GCA_002344565.1	bacteria12734	Bdellovibrionaceae bacterium UBA2351
GCA_002344575.1	bacteria12735	Saprospiraceae bacterium UBA2348
GCA_002344625.1	bacteria12736	Rhodocyclaceae bacterium UBA2346
GCA_002344635.1	bacteria12737	Chthonomonas sp. UBA2344
GCA_002344645.1	bacteria12738	Chloracidobacterium sp. UBA2345
GCA_002344655.1	bacteria12739	Bacteroidetes bacterium UBA2347
GCA_002344705.1	bacteria12740	Flavobacteriales bacterium UBA2343
GCA_002344715.1	bacteria12741	Candidatus Saccharibacteria bacterium UBA2340
GCA_002344735.1	bacteria12742	Candidatus Saccharibacteria bacterium UBA2342
GCA_002344755.1	bacteria12743	Micavibrio sp. UBA2341
GCA_002344785.1	bacteria12744	Bdellovibrionaceae bacterium UBA2339
GCA_002344795.1	bacteria12745	Flammeovirgaceae bacterium UBA2338
GCA_002344825.1	bacteria12746	Candidatus Omnitrophica bacterium UBA2337
GCA_002344845.1	bacteria12747	Flammeovirgaceae bacterium UBA2336
GCA_002344865.1	bacteria12748	Verrucomicrobiaceae bacterium UBA2335
GCA_002344885.1	bacteria12749	Comamonadaceae bacterium UBA2334
GCA_002344895.1	bacteria12750	Ignavibacteria bacterium UBA2333
GCA_002344905.1	bacteria12751	Thiothrix sp. UBA2332
GCA_002344945.1	bacteria12752	Bacteroidetes bacterium UBA2331
GCA_002344965.1	bacteria12753	Ignavibacteria bacterium UBA2330
GCA_002344975.1	bacteria12754	Saprospiraceae bacterium UBA2329
GCA_002344985.1	bacteria12755	Chthonomonas sp. UBA2328
GCA_002345025.1	bacteria12756	Candidatus Accumulibacter phosphatis
GCA_002345045.1	bacteria12757	Chthonomonas sp. UBA2325
GCA_002345055.1	bacteria12758	Pseudomonas stutzeri
GCA_002345065.1	bacteria12759	Ignavibacteria bacterium UBA2324
GCA_002345105.1	bacteria12760	Anaerolineales bacterium UBA2323
GCA_002345125.1	bacteria12761	Cyanobacteria bacterium UBA2320
GCA_002345135.1	bacteria12762	Chthonomonas sp. UBA2321
GCA_002345145.1	bacteria12763	Bacteroidetes bacterium UBA2322
GCA_002345185.1	bacteria12764	Ignavibacteria bacterium UBA2319
GCA_002345205.1	bacteria12765	Bdellovibrionaceae bacterium UBA2316
GCA_002345215.1	bacteria12766	Anaerolineales bacterium UBA2317
GCA_002345225.1	bacteria12767	Flammeovirgaceae bacterium UBA2318
GCA_002345265.1	bacteria12768	Pseudomonas stutzeri
GCA_002345285.1	bacteria12769	Candidatus Accumulibacter phosphatis
GCA_002345305.1	bacteria12770	Empedobacter brevis
GCA_002345315.1	bacteria12771	Enterobacteriaceae bacterium UBA2313
GCA_002345345.1	bacteria12772	Pseudomonas sp. UBA2311
GCA_002345355.1	bacteria12773	Stenotrophomonas maltophilia
GCA_002345385.1	bacteria12774	Leclercia adecarboxylata
GCA_002345405.1	bacteria12775	Corynebacteriaceae bacterium UBA2307
GCA_002345425.1	bacteria12776	Bacillales bacterium UBA2298
GCA_002345435.1	bacteria12777	Pseudomonas sp. UBA2303
GCA_002345465.1	bacteria12778	Sulfurovum sp. UBA2297
GCA_002345475.1	bacteria12779	Firmicutes bacterium UBA2296
GCA_002345505.1	bacteria12780	Bacillales bacterium UBA2289
GCA_002345525.1	bacteria12781	Cloacimonetes bacterium UBA2292
GCA_002345545.1	bacteria12782	Stenotrophomonas sp. UBA2302
GCA_002345565.1	bacteria12783	Flavobacteriales bacterium UBA2306
GCA_002345575.1	bacteria12784	Pseudomonas stutzeri
GCA_002345605.1	bacteria12785	Delftia lacustris
GCA_002345625.1	bacteria12786	Desulfuromonadaceae bacterium UBA2294
GCA_002345645.1	bacteria12787	Anaerolineales bacterium UBA2285
GCA_002345665.1	bacteria12788	Leclercia adecarboxylata
GCA_002345675.1	bacteria12789	Bacteroidales bacterium UBA2287
GCA_002345705.1	bacteria12790	Acholeplasmataceae bacterium UBA2284
GCA_002345725.1	bacteria12791	Candidatus Shapirobacteria bacterium UBA2283
GCA_002345745.1	bacteria12792	Candidatus Moranbacteria bacterium UBA2282
GCA_002345755.1	bacteria12793	Acinetobacter ursingii
GCA_002345785.1	bacteria12794	Clostridium sp. UBA2308
GCA_002345795.1	bacteria12795	Tatumella sp. UBA2305
GCA_002345825.1	bacteria12796	Bacteroidales bacterium UBA2295
GCA_002345845.1	bacteria12797	Betaproteobacteria bacterium UBA2293
GCA_002345865.1	bacteria12798	bacterium UBP2_UBA2291
GCA_002345885.1	bacteria12799	Firmicutes bacterium UBA2290
GCA_002345905.1	bacteria12800	Proteiniphilum sp. UBA2288
GCA_002345925.1	bacteria12801	Actinobacteria bacterium UBA2286
GCA_002345945.1	bacteria12802	Chthonomonas sp. UBA2407
GCA_002345965.1	bacteria12803	Flammeovirgaceae bacterium UBA2371
GCA_002345985.1	bacteria12804	Burkholderia mallei 
GCA_002346005.1	bacteria12805	Burkholderia mallei 
GCA_002346025.1	bacteria12806	Burkholderia mallei 
GCA_002346045.1	bacteria12807	Burkholderia mallei 
GCA_002346065.1	bacteria12808	Burkholderia mallei 
GCA_002346085.1	bacteria12809	Burkholderia mallei 
GCA_002346105.1	bacteria12810	Burkholderia mallei 
GCA_002346125.1	bacteria12811	Burkholderia mallei 
GCA_002346145.1	bacteria12812	Burkholderia mallei 
GCA_002346165.1	bacteria12813	Burkholderia mallei 
GCA_002346185.1	bacteria12814	Burkholderia mallei 
GCA_002346205.1	bacteria12815	Burkholderia mallei 
GCA_002346225.1	bacteria12816	Bacteroidetes bacterium UBA3022
GCA_002346235.1	bacteria12817	Methylophilales bacterium UBA3018
GCA_002346265.1	bacteria12818	Gammaproteobacteria bacterium UBA3017
GCA_002346275.1	bacteria12819	Halieaceae bacterium UBA3019
GCA_002346305.1	bacteria12820	Actinobacteria bacterium UBA3012
GCA_002346325.1	bacteria12821	Actinobacteria bacterium UBA3009
GCA_002346345.1	bacteria12822	Proteobacteria bacterium UBA3014
GCA_002346355.1	bacteria12823	Verrucomicrobia subdivision 6 bacterium UBA3008
GCA_002346385.1	bacteria12824	Acidimicrobium sp. UBA3006
GCA_002346405.1	bacteria12825	Proteobacteria bacterium UBA3005
GCA_002346425.1	bacteria12826	Alphaproteobacteria bacterium UBA3002
GCA_002346435.1	bacteria12827	Anaerolineales bacterium UBA3001
GCA_002346465.1	bacteria12828	Pseudomonas stutzeri
GCA_002346475.1	bacteria12829	Acidobacteria bacterium UBA2999
GCA_002346505.1	bacteria12830	Latescibacteria bacterium UBA2998
GCA_002346525.1	bacteria12831	Proteobacteria bacterium UBA2996
GCA_002346535.1	bacteria12832	Opitutales bacterium UBA2995
GCA_002346545.1	bacteria12833	Acidobacteria bacterium UBA2994
GCA_002346585.1	bacteria12834	Opitutae bacterium UBA2993
GCA_002346595.1	bacteria12835	Latescibacteria bacterium UBA2992
GCA_002346625.1	bacteria12836	Gemmatimonadales bacterium UBA2989
GCA_002346645.1	bacteria12837	Dehalococcoidia bacterium UBA2991
GCA_002346665.1	bacteria12838	Gemmatimonadales bacterium UBA2988
GCA_002346675.1	bacteria12839	Candidatus Marinimicrobia bacterium UBA2986
GCA_002346685.1	bacteria12840	Opitutae bacterium UBA2987
GCA_002346715.1	bacteria12841	Dehalococcoidia bacterium UBA2985
GCA_002346745.1	bacteria12842	Candidatus Microthrix sp. UBA2983
GCA_002346755.1	bacteria12843	Pseudomonas stutzeri
GCA_002346765.1	bacteria12844	Alphaproteobacteria bacterium UBA2984
GCA_002346805.1	bacteria12845	Proteobacteria bacterium UBA3021
GCA_002346825.1	bacteria12846	Proteobacteria bacterium UBA3020
GCA_002346835.1	bacteria12847	Verrucomicrobia subdivision 6 bacterium UBA3015
GCA_002346845.1	bacteria12848	Actinobacteria bacterium UBA3016
GCA_002346855.1	bacteria12849	Flavobacteriaceae bacterium UBA3013
GCA_002346905.1	bacteria12850	Flavobacteriales bacterium UBA3011
GCA_002346915.1	bacteria12851	Acidimicrobium sp. UBA3010
GCA_002346945.1	bacteria12852	Actinobacteria bacterium UBA3007
GCA_002346955.1	bacteria12853	Delftia acidovorans
GCA_002346965.1	bacteria12854	Candidatus Marinimicrobia bacterium UBA2997
GCA_002347005.1	bacteria12855	Candidatus Marinimicrobia bacterium UBA3000
GCA_002347025.1	bacteria12856	Acidobacteria bacterium UBA2990
GCA_002347035.1	bacteria12857	Gemmatimonadales bacterium UBA2982
GCA_002347045.1	bacteria12858	Candidatus Collierbacteria bacterium UBA2277
GCA_002347085.1	bacteria12859	Desulfobulbaceae bacterium UBA2276
GCA_002347095.1	bacteria12860	Desulfobulbaceae bacterium UBA2273
GCA_002347125.1	bacteria12861	Phycisphaerales bacterium UBA2266
GCA_002347145.1	bacteria12862	Bacteroidales bacterium UBA2263
GCA_002347155.1	bacteria12863	candidate division WOR-3 bacterium UBA2258
GCA_002347185.1	bacteria12864	Desulfobulbaceae bacterium UBA2262
GCA_002347195.1	bacteria12865	Ignavibacteria bacterium UBA2268
GCA_002347225.1	bacteria12866	Desulfobulbaceae bacterium UBA2248
GCA_002347235.1	bacteria12867	Sphaerochaeta sp. UBA2246
GCA_002347265.1	bacteria12868	Desulfobacteraceae bacterium UBA2245
GCA_002347285.1	bacteria12869	Rhodocyclaceae bacterium UBA2250
GCA_002347295.1	bacteria12870	Dehalococcoidia bacterium UBA2247
GCA_002347305.1	bacteria12871	Synergistaceae bacterium UBA2244
GCA_002347345.1	bacteria12872	Burkholderiales bacterium UBA2238
GCA_002347365.1	bacteria12873	Actinobacteria bacterium UBA2279
GCA_002347375.1	bacteria12874	Anaerolineaceae bacterium UBA2275
GCA_002347405.1	bacteria12875	Rhodocyclaceae bacterium UBA2271
GCA_002347425.1	bacteria12876	Firmicutes bacterium UBA2269
GCA_002347435.1	bacteria12877	Bacteroidales bacterium UBA2267
GCA_002347465.1	bacteria12878	Geobacter sp. UBA2265
GCA_002347475.1	bacteria12879	Peptococcaceae bacterium UBA2264
GCA_002347485.1	bacteria12880	Anaerolineaceae bacterium UBA2260
GCA_002347525.1	bacteria12881	Candidatus Dojkabacteria bacterium UBA2278
GCA_002347545.1	bacteria12882	Spirochaetaceae bacterium UBA2256
GCA_002347555.1	bacteria12883	Desulfosporosinus sp. UBA2257
GCA_002347565.1	bacteria12884	bacterium UBP2_UBA2255
GCA_002347605.1	bacteria12885	Candidatus Dojkabacteria bacterium UBA2259
GCA_002347615.1	bacteria12886	Gallionellaceae bacterium UBA2239
GCA_002347645.1	bacteria12887	Thermoleophilia bacterium UBA2241
GCA_002347655.1	bacteria12888	Verrucomicrobia bacterium UBA2281
GCA_002347685.1	bacteria12889	Syntrophaceae bacterium UBA2280
GCA_002347705.1	bacteria12890	Anaerolineaceae bacterium UBA2274
GCA_002347725.1	bacteria12891	Actinobacteria bacterium UBA2272
GCA_002347745.1	bacteria12892	Desulfobulbaceae bacterium UBA2270
GCA_002347755.1	bacteria12893	Bacillales bacterium UBA2253
GCA_002347785.1	bacteria12894	Bacteroidales bacterium UBA2249
GCA_002347805.1	bacteria12895	Synergistaceae bacterium UBA2252
GCA_002347815.1	bacteria12896	Syntrophaceae bacterium UBA2251
GCA_002347845.1	bacteria12897	Dehalococcoidia bacterium UBA2243
GCA_002347855.1	bacteria12898	Candidatus Marinimicrobia bacterium UBA2242
GCA_002347885.1	bacteria12899	Clostridiaceae bacterium UBA2240
GCA_002347905.1	bacteria12900	Comamonadaceae bacterium UBA2237
GCA_002347925.1	bacteria12901	Chloroflexi bacterium UBA2235
GCA_002347935.1	bacteria12902	Actinobacteria bacterium UBA2236
GCA_002347965.1	bacteria12903	Nitrospirae bacterium UBA2233
GCA_002347985.1	bacteria12904	Bacteroidetes bacterium UBA2234
GCA_002348005.1	bacteria12905	Desulfobacteraceae bacterium UBA2230
GCA_002348025.1	bacteria12906	bacterium UBA2229
GCA_002348045.1	bacteria12907	Anaerolineales bacterium UBA2232
GCA_002348065.1	bacteria12908	Bacteroidales bacterium UBA2254
GCA_002348085.1	bacteria12909	Elusimicrobia bacterium UBA2231
GCA_002348095.1	bacteria12910	Erysipelotrichaceae bacterium UBA2227
GCA_002348105.1	bacteria12911	Deferribacterales bacterium UBA2228
GCA_002348145.1	bacteria12912	bacterium UBP2_UBA2226
GCA_002348155.1	bacteria12913	Firmicutes bacterium UBA2261
GCA_002348185.1	bacteria12914	Candidatus Hydrogenedentes bacterium UBA2224
GCA_002348205.1	bacteria12915	Desulfobacter sp. UBA2225
GCA_002348225.1	bacteria12916	Dehalococcoidia bacterium UBA2979
GCA_002348235.1	bacteria12917	Dehalococcoidia bacterium UBA2978
GCA_002348265.1	bacteria12918	Gemmatimonadales bacterium UBA2975
